1738756,Recurring part arrangements in shape collections.,2014
1738758,: Functional Substructures for Part Compatibility.,2013
1738759,Component-wise Controllers for Structure-Preserving Shape Manipulation.,2011
1738760,Consensus Skeleton for Non-rigid Space-time Registration.,2010
1786797,Volume Graphics.,1993
1838811,Sketch-to-Design: Context-based Part Assembly.,2012
1898942,Fundamentals of Surface Voxelization.,1995
1899329,Special issue on SPM 05.,2006
1899330,Special Issue: PG2004.,2006
1899833,SMI 2008 Special Issue.,2009
1899970,Sorting unorganized photo sets for urban reconstruction.,2012
1900721,Content aware video manipulation.,2011
2105758,Efficient Bitmap Resemblance Under Translations.,1997
2115818,Contextual Part Analogies in 3D Objects.,2010
2166980,Inner-Cover of Non-Convex Shapes.,2003
2167034,Laplacian Framework for Interactive Mesh Editing.,2005
2167085,Enhanced Hierarchical Shape Matching for Shape Transformation.,2003
2295715,"Space Deformations, Surface Deformations and the Opportunities In-Between.",2009
2388916,Incremental view-dependent multiresolution triangulation of terrain.,1998
2388971,Efficient cells-and-portals partitioning.,2006
2550205,Real-Time Ultrasound Imaging Simulation.,1998
2652264,A 3D Skewing and De-skewing Scheme for Conflict-Free Access to Rays in Volume Rendering.,1995
2766436,Field-guided registration for feature-conforming shape composition.,2012
2766437,Organizing heterogeneous scene collections through contextual focal points.,2014
2766438,-medial skeleton of point cloud.,2013
2766439,Edge-aware point set resampling.,2013
2766440,Mind the gap: tele-registration for structure-driven image completion.,2013
2766464,4-points congruent sets for robust pairwise surface registration.,2008
2766525,Handle-aware isolines for scalable shape editing.,2007
2766759,Algebraic analysis of high-pass quantization.,2005
2766788,3-Sweep: extracting editable objects from a single photo.,2013
2766825,Color harmonization.,2006
2766826,Three-Dimensional Distance Field Metamorphosis.,1998
2766919,Fragment-based image completion.,2003
2766974,Coordinates for instant image cloning.,2009
2767011,Progressive point set surfaces.,2003
2767012,Robust moving least-squares fitting with sharp features.,2005
2767013,Bilateral mesh denoising.,2003
2767034,Upright orientation of man-made objects.,2008
2767040,K-set tilable surfaces.,2010
2767048,Salient geometric features for partial shape matching and similarity.,2006
2767051,iWIRES: an analyze-and-edit approach to shape manipulation.,2009
2767083,Micro perceptual human computation for visual tasks.,2012
2767284,Consolidation of unorganized point clouds for surface reconstruction.,2009
2767287,Qualitative organization of collections of shapes via quartet analysis.,2013
2767300,Approximate pyramidal shape decomposition.,2014
2767393,Reusable skinning templates using cage-based deformations.,2008
2767396,Co-hierarchical analysis of shape structures.,2013
2767397,Shape Segmentation by Approximate Convexity Analysis.,2014
2767506,Recursive Wang tiles for real-time blue noise.,2006
2767509,Solid texture synthesis from 2D exemplars.,2007
2767514,Deep photo: model-based photograph enhancement and viewing.,2008
2767522,Non-homogeneous resizing of complex models.,2008
2767640,Data-driven enhancement of facial attractiveness.,2008
2767641,Ray space factorization for from-region visibility.,2003
2767642,Stackabilization.,2012
2767653,Analyzing growing plants from 4D point cloud data.,2013
2767661,Structure-preserving retargeting of irregular 3D architecture.,2011
2767670,Parameterization-free projection for geometry reconstruction.,2007
2767671,Volume and shape preservation via moving frame manipulation.,2007
2767674,Green Coordinates.,2008
2767676,Linear rotation-invariant coordinates for meshes.,2005
2767714,Texture-lobes for tree modelling.,2011
2767717,GlobFit: consistently fitting primitives by discovering global relations.,2011
2767753,Build-to-last: strength to weight 3D printed objects.,2014
2767898,Conjoining Gestalt rules for abstraction of architectural drawings.,2011
2767899,SmartBoxes for interactive urban reconstruction.,2010
2767911,A sketch-based interface for detail-preserving mesh editing.,2005
2767988,Structure-aware halftoning.,2008
2768158,Layered shape synthesis: automatic generation of control maps for non-stationary textures.,2009
2768238,Cone carving for surface reconstruction.,2010
2768246,Context-based surface completion.,2004
2768247,Space-time surface reconstruction using incompressible flow.,2008
2768248,Interactive topology-aware surface reconstruction.,2007
2768276,Unsupervised co-segmentation of a set of shapes via descriptor-space spectral clustering.,2011
2768310,Recursive interlocking puzzles.,2012
2768311,Reciprocal frame structures made easy.,2013
2768317,Meta-representation of shape families.,2014
2768376,Curve skeleton extraction from incomplete point cloud.,2009
2768505,Active co-analysis of a set of shapes.,2012
2768514,Projective analysis for 3D shape segmentation.,2013
2768630,Quality-driven poisson-guided autoscanning.,2014
2768645,Making burr puzzles from 3D models.,2011
2768649,Feature-aligned shape texturing.,2009
2768660,Style-content separation by anisotropic part scales.,2010
2768670,Fit and diverse: set evolution for inspiring 3D shape galleries.,2012
2768674,Photo-inspired model-driven 3D object modeling.,2011
2768699,Morfit: interactive surface reconstruction from incomplete point clouds with curve-driven topology and geometry control.,2014
2768729,Layered analysis of irregular facades via symmetry maximization.,2013
2768757,Non-local scan consolidation for 3D urban scenes.,2010
2768760,Slippage-free background replacement for hand-held video.,2014
2768762,Parametric reshaping of human bodies in images.,2010
2808711,Computing and Rendering Point Set Surfaces.,2003
2809047,A Survey of Visibility for Walkthrough Applications.,2003
2809048,A Real-Time Photo-Realistic Visual Flythrough.,1996
2809292,Pose-Oblivious Shape Signature.,2007
2809634,Tricubic Interpolation of Discrete Surfaces for Binary Volumes.,2003
2810531,Geometry-Aware Bases for Shape Approximation.,2005
2826520,Exact antialiasing of textured terrain models.,1997
2826549,Combining color and depth for enhanced image segmentation and retargeting.,2012
2826828,Parametric meta-filter modeling from a single example pair.,2014
2827615,Mesh analysis using geodesic mean-shift.,2006
2827618,Consistent mesh partitioning and skeletonisation using the shape diameter function.,2008
2827620,SnapPaste: an interactive technique for easy mesh composition.,2006
2827683,Preface.,2009
1085763,The Autopal Test Process.,1985
2420252,Multiscale 3D shape representation and segmentation with applications to hippocampal/caudate extraction from brain MRI.,2012
1638689,"Fermat Meets SWAC: Vandiver, the Lehmers, Computers, and Number Theory.",2008
1088944,Electromigration Effects in VLSI Due to Various Current Types.,1991
2441883,Inversion phenomenon as a result of junction damages in neutron irradiated silicon detectors.,2001
2425918,Tunneling spectroscopy: A probe for high-Tc superconductivity.,2008
392798,Optimized union of non-disjoint distributed data sets.,2009
1246595,EDOS Distribution System: a P2P architecture for open-source content dissemination.,2007
1505531,Large Scale P2P Distribution of Open-Source Software.,2007
69445,Information rates in the optical nonlinear phase noise channel.,2013
1044244,Finite-memory least squares universal prediction of individual continuous sequences.,2011
1044245,On shaping gain in the nonlinear fiber-optic channel.,2014
1044246,The Jacobi MIMO channel.,2012
1819113,Finite-Memory Universal Prediction of Individual Continuous Sequences.,2011
1828018,The Jacobi MIMO Channel.,2012
1844946,New Bounds on the Capacity of Fiber-Optics Communications.,2013
1860061,"Properties of nonlinear noise in long, dispersion-uncompensated fiber links.",2013
1860062,Time varying ISI model for nonlinear interference noise.,2013
2734135,Finite-Memory Prediction as Well as the Empirical Mean.,2014
2734136,The Jacobi MIMO Channel.,2013
1769236,Defending Literal Meaning.,1987
1769237,On the Roles of Context and Literal Meaning in Understanding.,1989
2423604,Why does language matter to artificial intelligence?,1992
2863429,The Balance of Reason.,2005
2863430,Introduction.,2008
2863431,Leibniz's Two-Pronged Dialectic.,2008
2693194,A CMOS/LCOS image transceiver chip for smart goggle applications.,2004
1687750,GEVALT: An integrated software tool for genotype analysis.,2007
1675130,Comparative analysis of algorithms for signal quantitation from oligonucleotide microarrays.,2004
2787,Rewrite Systems.,1990
2830,Rewriting.,2001
10181,Inductive Synthesis of Equational Programs.,1990
10182,Goal-Directed Equation Solving.,1988
17746,Debugging Logic Programs Using Specifications.,1993
19336,Examples of Termination.,1993
28646,Unsupervised Decomposition of a Document into Authorial Components.,2011
70116,An Abstract Concurrent Machine for Rewriting.,1990
70117,Equation Solving in Conditional AC-Theories.,1990
70724,From Specifications to Programs: Induction in the Service of Synthesis (Abstract).,1994
146253,Matching Phrases for Arabic-to-English Example-Based Translation System.,2014
146384,"Yuri, Logic, and Computer Science.",2010
146414,The Church-Turing Thesis over Arbitrary Domains.,2008
146415,Three Paths to Effectiveness.,2010
146420,Canonical Ground Horn Theories.,2013
146643,Matching with a Hierarchical Ontology.,2014
146778,P�an to Zohar Manna.,2003
146779,Primitive Rewriting.,2005
146780,On Lazy Commutation.,2009
146781,Bounded Fairness.,2003
146782,SPREADSPACES: Mathematically-Intelligent Graphical Spreadsheets.,2008
146783,The Hydra Battle Revisited.,2007
146784,Yaacov Choueka: A Profile.,2014
146785,Arabic Character Recognition.,2014
161127,Applied Tree Enumerations.,1981
161128,Patterns in Trees.,1984
161680,"Commutation, Transformation, and Termination.",1986
161813,Canonical Inference for Implicational Systems.,2008
161993,Canonicity!,2008
161994,Bit Inference.,2008
161995,Decidable Matching for Convergent Systems (Preliminary Version).,1992
161996,Canonical Conditional Rewrite Systems.,1988
223934,Inferring Paraphrases for a Highly Inflected Language from a Monolingual Corpus.,2014
226165,How to Compare the Power of Computational Models.,2005
226253,Generic Parallel Algorithms.,2014
260337,Deriving Paraphrases for Highly Inflected Languages from Comparable Documents.,2012
298592,Exact Exploration and Hanging Algorithms.,2010
298778,Res Publica: The Universal Model of Computation (Invited Talk).,2013
305648,A Maximal-Literal Unit Strategy for Horn Clauses.,1990
305649,Semigroups Satisfying x = x.,1992
305650,Hierachical Termination.,1994
305651,Path Orderings for Termination of Associative-Commutative Rewriting.,1992
305652,Confluence of Conditional Rewrite Systems.,1987
305653,Solving Goals in Equational Languages.,1987
308037,Congruency-Based Reranking.,2014
333640,Space-Efficient Bounded Model Checking.,2005
430534,A critical pair criterion for completion modulo a congruence.,1987
437947,Abstract And-Parallel Machines.,1997
458832,Conditional Equational Programming and the Theory of Conditional Term Rewriting.,1988
469349,Orderings for Term-Rewriting Systems.,1979
471373,Fast Exchange Sorts.,1989
485380,Higher-Order and Semantic Unification.,1993
607197,Termination of Linear Rewriting Systems (Preliminary Version).,1981
607198,Cononical Sets of Horn Clauses.,1991
607199,Infinite Normal Forms (Preliminary Version).,1989
607200,Proving termination with Multiset Orderings.,1979
607201,Complexity of Propositional Proofs Under a Promise.,2007
607922,Rewrite Methods for Clausal and Non-Clausal Theorem Proving.,1983
691838,Active clustering of document fragments using information derived from both images and catalogs.,2011
693822,OCR-Free Transcript Alignment.,2013
695631,Integrating Copies Obtained from Old and New Preservation Efforts.,2013
727370,A Simple and Fast Word Spotting Method.,2014
758632,Computerized paleography: Tools for historical manuscripts.,2011
768413,Termination by Abstraction.,2004
768414,Logic Programming by Completion.,1984
768415,Average Time Analyses Related to Logic Programming.,1989
835425,The Evolution of Programs: Program Abstraction and Instantiation.,1981
835426,Inference Rules for Program Annotation.,1978
918740,Automatic Program Annotation.,1977
918741,Synthesis by Completion.,1985
918742,Ordering-Based Strategies for Horn Clauses.,1991
918743,Associative-Commutative Rewriting.,1983
1070538,Critical-pair criteria for the Knuth-Bendix completion procedure.,1986
1114687,Tel aviv university's system description for IWSLT 2010.,2010
1144651,Ordinal Arithmetic with List Structures.,1992
1145227,Inference Rules for Rewrite-Based First-Order Theorem Proving.,1987
1145228,Orderings for Equational Proofs.,1986
1145513,Abstract Saturation-Based Inference.,2003
1145514,Proof-Theoretic Techniques for Term Rewriting Theory.,1988
1149325,The Four Sons of Penrose.,2005
1149326,Boolean Rings for Intersection-Based Satisfiability.,2006
1163331,A Taste of Rewrite Systems.,1993
1169949,When are Two Rewrite Systems More than None?,1997
1294798,"Rewrite, Rewrite, Rewrite, Rewrite, Rewrite.",1989
1294799,The Evolution of Programs: A System for Automatic Program Modification.,1977
1334748,Completion for Rewriting Modulo a Congruence.,1987
1334896,Open. Closed. Open.,2005
1334897,Termination.,1985
1334898,Innocuous Constructor-Sharing Combinations.,1997
1334899,Leanest Quasi-orderings.,2005
1334900,Topics in Termination.,1993
1334901,Open Problems in Rewriting.,1991
1334902,More Problems in Rewriting.,1993
1334903,Problems in Rewriting III.,1995
1334904,Jeopardy.,1999
1334905,An On-line Problem Database.,1998
1335147,Confluence by Critical Pair Analysis.,2014
1352523,Boolean Ring Satisfiability.,2004
1352524,Bounded Model Checking with QBF.,2005
1352525,A Clause-Based Heuristic for SAT Solvers.,2005
1352526,A Scalable Algorithm for Minimal Unsatisfiable Core Extraction.,2006
1352527,Towards a Better Understanding of the Functionality of a Conflict-Driven SAT Solver.,2007
1418261,Goal Solving as Operational Semantics.,1995
1418262,Deductive Debugging.,1987
1418263,Logic Programming cum Applicative Programming.,1985
1418381,An Implementation of Narrowing: The RITE Way.,1986
1470746,Towards an Axiomatization of Simple Analog Algorithms.,2012
1471761,"Trees, Ordinals and Termination.",1993
1594522,A General Framework for Automatic Termination Analysis of Logic Programs.,2001
1611840,Synthetic Programming.,1985
1623228,Artificial intelligence: Retrospective/prospective.,2000
1625258,A hypercomputational alien.,2006
1625259,The influence of domain interpretations on computational models.,2009
1696081,When are two algorithms the same?,2009
1696106,A Natural Axiomatization of Computability and Proof of Church's Thesis.,2008
1699894,Proving Termination with Multiset Orderings.,1979
1712413,Abstract and-parallel Machines.,2000
1801337,Complexity of Propositional Proofs under a Promise.,2007
1801914,Space-Efficient Bounded Model Checking.,2007
1805678,When are two algorithms the same?,2008
1825496,From Total Assignment Enumeration to Modern SAT Solver.,2011
1834226,A Formalization and Proof of the Extended Church-Turing Thesis -Extended Abstract-.,2011
1834651,The Generic Model of Computation.,2011
1846909,Comparing Computational Power.,2005
1847711,A Scalable Algorithm for Minimal Unsatisfiable Core Extraction.,2006
1848392,Enumeration Problems Related to Ground Horn Theories.,2006
1858904,Ground Canonicity.,2003
1858963,Abstract Canonical Inference.,2004
1859498,Automatic Termination Analysis of Programs Containing Arithmetic Predicates.,2000
1859499,A General Framework for Automatic Termination Analysis of Logic Programs.,2000
1904959,Patterns in trees.,1989
1924644,Enumerations of ordered trees.,1980
1924645,Ordered trees and non-crossing partitions.,1986
1946642,Notations for Rewting.,1991
1972307,Abstract Effective Models.,2006
1973233,Canonicity.,2003
1973234,Gap Embedding for Well-Quasi-Orderings.,2003
1973533,Parallel Multithreaded Satisfiability Solver: Design and Implementation.,2005
2049487,Computing with Rewrite Systems.,1985
2049488,Leanest quasi-orderings.,2007
2089665,Comparing Computational Power.,2006
2116084,Identifying Join Candidates in the Cairo Genizah.,2011
2198435,A Note on Simplification Orderings.,1979
2198436,The Schorr-Waite Marking Algorithm Revisited.,1980
2236068,KEDMA - Linguistic Tools for Retrieval Systems.,1978
2236097,"Equational Inference, Canonical Proofs, and Proof Orderings.",1994
2335855,An Implementation of Narrowing.,1989
2369261,Critical Pair Criteria for Completion.,1988
2369732,Termination of Rewriting.,1987
2369733,Logical Debugging.,1993
2369734,Deductive and Inductive Synthesis of Equational Programs.,1993
2400094,Automatic extraction of catalog data from digital images of historical manuscripts.,2013
2460257,Introduction.,2011
2572792,"Existence, Uniqueness, and Construction of Rewrite Systems.",1988
2575535,"More Patterns in Trees: Up and Down, Young and Old, Odd and Even.",2009
2584673,Modulo intervals: a proposed notation.,2012
2616284,Calendrical Calculations.,1990
2617781,"Calendrical Calculations, II: Three Historical Calendars.",1993
2680441,Completion for Rewriting Modulo a Congruence.,1989
2683002,Jumping and escaping: Modular termination and the abstract path ordering.,2012
2683003,Orderings for Term-Rewriting Systems.,1982
2683004,Natural Termination.,1995
2683005,Abstract canonical presentations.,2006
2683006,"Rewrite, Rewrite, Rewrite, Rewrite, Rewrite, . . .",1991
2683007,Automatic Termination Analysis of Programs Containing Arithmetic Predicates.,1999
2683008,A Rationale for Conditional Equational Programming.,1990
2763989,Abstract canonical inference.,2007
2764056,Complexity of propositional proofs under a promise.,2010
2774543,Program Abstraction and Instantiation.,1985
2786502,The Evolution of Programs: Automatic Program Modification.,1977
2786503,Inference Rules for Program Annotation.,1981
225802,Caravan: Provisioning for What-If Analysis.,2013
337824,Querying Structural and Behavioral Properties of Business Processes.,2007
701369,Using Markov Chain Monte Carlo to play Trivia.,2011
701370,Navigating through Mashed-up Applications with COMPASS.,2010
701371,Evaluating TOP-K Queries over Business Processes.,2009
710302,Finding optimal probabilistic generators for XML collections.,2012
710309,Deduction with Contradictions in Datalog.,2014
710462,Querying probabilistic business processes for sub-flows.,2011
710463,TOP-K projection queries for probabilistic business processes.,2009
710464,Circuits for Datalog Provenance.,2014
1293064,On provenance minimization.,2011
1293065,Provenance for aggregate queries.,2011
1293320,On probabilistic fixpoint and Markov chain query languages.,2010
1293321,"A quest for beauty and wealth (or, business processes for database researchers).",2011
1365284,Provenance for Web 2.0 Data.,2012
1403535,Mob data sourcing.,2012
1471563,Approximated Provenance for Complex Applications.,2014
1471566,On the Limitations of Provenance for Queries with Difference.,2011
1508124,Dealing with the Deep Web and all its Quirks.,2012
1548291,Deduction in the Presence of Distribution and Contradictions.,2012
1548300,On the optimality of top-k algorithms for Interactive Web Applications.,2011
1589210,Declarative platform for data sourcing games.,2012
1818293,Provenance for Aggregate Queries.,2011
1821216,On the Limitations of Provenance for Queries With Difference.,2011
1827201,Putting Lipstick on Pig: Enabling Database-style Workflow Provenance.,2012
1915983,Querying Future and Past in Business Processes.,2009
2293679,A structural/temporal query language for Business Processes.,2012
2447719,Querying Probabilistic Business Processes for Sub-Flows.,2013
2532201,Putting Lipstick on Pig: Enabling Database-style Workflow Provenance.,2011
2532468,Navigating in Complex Mashed-Up Applications.,2010
2532469,Type inference and type checking for queries on execution traces.,2008
2532470,Querying web-based applications under models of uncertainty.,2008
2532471,Optimal Top-K Query Evaluation for Weighted Business Processes.,2010
2532472,PROPOLIS: Provisioned Analysis of Data-Centric Processes.,2013
2532473,A Provenance Framework for Data-Dependent Process Analysis.,2014
2532474,Goal-Oriented Web-site Navigation for On-line Shoppers.,2009
2533027,Querying and monitoring distributed business processes.,2008
2591262,On models and query languages for probabilistic processes.,2010
2765583,On Provenance Minimization.,2012
2829276,Type inference and type checking for queries over execution traces.,2012
2829277,Top-k queries over web applications.,2013
99789,Distribution-Free Testing Algorithms for Monomials with a Sublinear Number of Queries.,2010
2763410,Distribution-Free Testing for Monomials with a Sublinear Number of Queries.,2011
1097504,Performance of precoded integer-forcing for closed-loop MIMO multicast.,2014
1845058,On the Performance Limits of Scalar Coding Over MISO Channels.,2013
2057317,Performance of Multi-Stratum Space-Time Coding for N_r x 2 MIMO Channels.,2011
313671,An experimental study of employing visual appearance as a phenotype.,2008
379152,Local Regularization for Multiclass Classification Facing Significant Intraclass Variations.,2008
1781244,An Evaluation of Musical Score Characteristics for Automatic Classification of Composers.,2011
2212912,Strengthening learning algorithms by feature discovery.,2012
2393939,Enhancing learning algorithms to support data with short sequence features by automated feature discovery.,2013
1763940,WDA: A Web farm Distributed Denial Of Service attack attenuator.,2011
597725,Asymptotically Optimal Blind Separation of Parametric Gaussian Sources.,2004
2622555,Cram�r-Rao-Induced Bound for Blind Separation of Stationary Parametric Gaussian Sources.,2007
2762341,A Hybrid Technique for Blind Separation of Non-Gaussian and Time-Correlated Sources Using a Multicomponent Approach.,2008
942328,Efficient periodic scheduling by trees.,2002
1207748,Towards an Object Stor.,2003
1762972,Efficient algorithms for periodic scheduling.,2004
2240664,Dispatching in perfectly-periodic schedules.,2003
2312054,Effective Memory' and Turing's model of mind.,2003
2352852,Proof Complexity and Textual Cohesion.,2015
2361336,Over-Assignment of Structure.,2004
2423630,"Turing-, Human- and Physical Computability: An Unasked Question.",2008
2463405,Logical Consequence and First-Order Soundness and Completeness: A Bottom Up Approach.,2011
2628686,A Measurement Theoretic Account of Propositions.,2006
1391656,Computer architecture and mental models.,2005
1892990,The contribution of visualization to learning computer architecture.,2007
122710,Optimizing auctioneer's revenues in expanding multi-unit auctions.,2005
122711,Computationally efficient and revenue optimized auctioneer's strategy for expanding auctions.,2006
430096,Optimizing Auctioneer's Revenues in Expanding Auctions.,2005
152271,Classification of Moving Targets Based on Motion and Appearance.,2003
189491,Modeling attacks on physical unclonable functions.,2010
360273,Feature Extraction for Graph Datasets.,2009
918546,Feature Selection Based on the Shapley Value.,2005
926789,PerformancePrediction Challenge.,2006
926791,Design and analysis of the WCCI 2010 active learning challenge.,2010
926792,Unsupervised and transfer learning challenge.,2011
926793,Agnostic Learning vs. Prior Knowledge Challenge.,2007
1079854,Is Pinocchio's Nose Long or His Head Small? Learning Shape Distances for Classification.,2007
1125235,I want to answer; who has a question?: Yahoo! answers recommender system.,2011
1125540,Large-scale learning of word relatedness with constraints.,2012
1228201,Vertex Identification in High Energy Physics Experiments.,1998
1228764,Result Analysis of the NIPS 2003 Feature Selection Challenge.,2004
1288276,Will My Question Be Answered? Predicting Question Answerability in Community Question-Answering Sites.,2013
1320084,Yahoo! music recommendations: modeling music ratings with temporal dynamics and item taxonomy.,2011
1398594,Predicting web searcher satisfaction with existing community-based answers.,2011
1398595,"When web search fails, searchers become askers: understanding the transition.",2012
1589282,From query to question in one click: suggesting synthetic questions to searchers.,2013
1589283,Churn prediction in new users of Yahoo! answers.,2012
1591429,Learning from the past: answering new questions with past answers.,2012
1676710,Accurate identification of alternatively spliced exons using support vector machine.,2005
1681919,miRNAkey: a software for microRNA deep sequencing analysis.,2010
1924891,A note: some results in step domination of trees.,2004
2044281,Modeling Attacks on Physical Unclonable Functions.,2010
2044282,PUF Modeling Attacks on Simulated and Silicon Data.,2013
2153286,Activity of coupled excitatory and inhibitory neural populations with dynamic synapses.,2000
2153287,Chaos in neural networks with dynamic synapses.,2000
2153288,Analysis and modeling of population dynamics in the visual cortex.,1999
2154154,Modeling neural spatiotemporal behavior.,2003
2154724,Analysis of spatiotemporal patterns in a model of olfaction.,2004
2265244,Network-Induced Classification Kernels for Gene Expression Profile Analysis.,2012
2339105,The Yahoo! Music Dataset and KDD-Cup '11.,2012
2339335,Results of the Active Learning Challenge.,2011
2339338,Analysis of the KDD Cup 2009: Fast Scoring on a Large Orange Customer Database.,2009
2339340,Model Selection: Beyond the Bayesian/Frequentist Divide.,2010
2340254,Hash Kernels.,2009
2340255,Hash Kernels for Structured Data.,2009
2340274,ICML2011 Unsupervised and Transfer Learning Workshop.,2012
2465631,Feature Selection via Coalitional Game Theory.,2007
2465739,Facial Attractiveness: Beauty and the Machine.,2006
2481198,Analysis of the IJCNN 2011 UTL challenge.,2012
2481199,Analysis of the IJCNN 2007 agnostic learning vs. prior knowledge challenge.,2008
2505729,Wearable sensor activity analysis using semi-Markov models with a grammar.,2010
2507076,Web-Scale Media Recommendation Systems.,2012
2510781,Gene Expression of Neurons Carries Information on Their Synaptic Connectivity.,2006
2588970,Design and analysis of the KDD cup 2009: fast scoring on a large orange customer database.,2009
2717714,PUF Modeling Attacks on Simulated and Silicon Data.,2013
2760545,Dynamic proximity of spatio-temporal sequences.,2004
375317,ARTS: alignment of RNA tertiary structures.,2005
1052042,MASS: multiple structural alignment by secondary structures.,2003
1318328,Deterministic Pharmacophore Detection Via Multiple Flexible Alignment of Drug-Like Molecules.,2007
1530512,Discovery of Protein Substructures in EM Maps.,2005
1693967,Structural similarity of genetically interacting proteins.,2008
2265632,Deterministic Pharmacophore Detection via Multiple Flexible Alignment of Drug-Like Molecules.,2008
2273151,Novel Approach for Efficient Pharmacophore-Based Virtual Screening: Method and Applications.,2009
2455652,The ARTS web server for aligning RNA tertiary structures.,2006
2458925,PharmaGist: a webserver for ligand-based pharmacophore detection.,2008
2459034,BioInfo3D: a suite of tools for structural bioinformatics.,2004
2667314,EMatch: Discovery of High Resolution Structural Homologues of Protein Domains in Intermediate Resolution Cryo-EM Maps.,2007
264597,Concentration Bounds for Unigrams Language Model.,2004
2339109,Concentration Bounds for Unigram Language Models.,2005
393298,The Design and Architecture of the -Synopses System.,2006
1224545,-xSynopses - a System for Run-Time Management of XML Synopses.,2006
1593409,Fractional XSketch Synopses for XML Databases.,2004
187075,Knowledge extraction from a class of support vector machines using the fuzzy all-permutations rule-base.,2011
808380,Context-Based Image Modelling.,2002
1900692,Context-dependent segmentation and matching in image databases.,2004
697146,Virtual Leashing: Internet-Based Software Piracy Protection.,2005
2358965,Virtual Leashing: Creating a computational foundation for software protection.,2006
609042,Multipartite Secret Sharing by Bivariate Interpolation.,2006
933327,"The Work of John Gregory, Rational Spline Interpolation, Subdivision Algorithms and C Polygonal Patches.",1994
1602619,Decompositions of trigonometric polynomials with applications to multivariate subdivision schemes.,2013
1602904,"An efficient algorithm for the computation of the metric average of two intersecting convex polygons, with application to morphing.",2007
1622021,Computation of the Metric Average of 2D Sets with Piecewise Linear Boundaries.,2010
1708380,Interpolatory convexity-preserving subdivision schemes for curves and surfaces.,1992
1710808,Blending based corner cutting subdivision scheme for nets of curves.,2010
1710809,Interpolatory blending net subdivision schemes of Dubuc-Deslauriers type.,2012
1710883,Four-point curve subdivision based on iterated chordal and centripetal parameterizations.,2009
1710884,Transforming triangulations in polygonal domains.,1993
1710885,Geometric conditions for tangent continuity of interpolatory planar subdivision curves.,2012
1710886,Convexity preservation of the four-point interpolatory subdivision scheme.,1999
1710887,A 4-point interpolatory subdivision scheme for curve design.,1987
1710888,Using parameters to increase smoothness of curves and surfaces generated by subdivision.,1990
1711833,Convergence and analysis of subdivision schemes on manifolds by proximity.,2005
1732657,Reconstruction of 3D objects from 2D cross-sections with the 4-point subdivision scheme adapted to sets.,2011
1791020,Robust Spherical Parameterization of Triangular Meshes.,2004
1899543,Meshless geometric subdivision.,2007
2016351,Convergence and Smoothness of Nonlinear Lane-Riesenfeld Algorithms in the Functional Setting.,2011
2016352,Meshfree Thinning of 3D Point Clouds.,2008
2016353,Exponentials Reproducing Subdivision Schemes.,2003
2016427,Subdivision Schemes of Sets and the Approximation of Set-Valued Functions in the Symmetric Difference Metric.,2013
2254464,Piecewise L-splines of order 4: Interpolation and L error bounds for splines in tension.,2009
2254862,Multivariate polynomial interpolation on lower sets.,2014
2254863,Multi-segmental representations and approximation of set-valued functions with 1D images.,2009
2254864,Polynomial reproduction by symmetric subdivision schemes.,2008
2255571,Bivariate interpolation based on univariate subdivision schemes.,2012
2260549,Construction of generators of quasi-interpolation operators of high approximation orders in spaces of polyharmonic splines.,2011
2260814,Analysis of subdivision schemes for nets of functions by proximity and controllability.,2011
2260994,Approximation order of interpolatory nonlinear subdivision schemes.,2010
2348022,Multipartite Secret Sharing by Bivariate Interpolation.,2009
2434696,Adaptive multiresolution analysis based on anisotropic triangulations.,2012
2578972,Analysis of Univariate Nonstationary Subdivision Schemes with Application to Gaussian-Based Interpolatory Schemes.,2007
2580824,Interpolation and Approximation of Piecewise Smooth Functions.,2005
2596134,Image compression by linear splines over adaptive triangulations.,2006
2726796,Low Bit-Rate Image Coding Using Adaptive Geometric Piecewise Polynomial Approximation.,2007
2766933,A butterfly subdivision scheme for surface interpolation with tension control.,1990
2382762,The Elementary Theory of Free Pseudo p-adically Closed Fields of Finite Corank.,1991
1646800,Fast recursive algorithm for a class of structured matrices.,2000
2434353,The unitary completion and QR iterations for a class of structured matrices.,2008
2453548,Efficient eigenvalue computation for quasiseparable Hermitian matrices under low rank perturbations.,2008
2579868,A Fast Bj�rck-Pereyra-Type Algorithm for Solving Hessenberg-Quasiseparable-Vandermonde Systems.,2009
2579899,Fast QR Eigenvalue Algorithms for Hessenberg Matrices Which Are Rank-One Perturbations of Unitary Matrices.,2007
2680785,Computations with quasiseparable polynomials and matrices.,2008
597743,Blind MIMO Identification Using the Second Characteristic Function.,2004
2717188,Age and Gender Estimation of Unfiltered Faces.,2014
381804,"Panel: The Future of IS Publications: Electronic, Paper or Both?",1999
761551,Does the trend toward e-business call for changes in fundamental concepts of information systems? (Debate).,2000
762172,Social Activism in IS Research: Making the World a Better Place.,2006
762264,IT Industry Success in Small Developed Countries.,1994
764831,Un-Haunting From the Ghost We Killed: IS Research and Education in the Post-Industrial Economy.,2008
1162996,Digital divides in the Mediterranean.,2008
1163055,Semantic and Abstraction Content of Art Images.,2010
1616005,The Fourth International Workshop on Artificial Intelligence in Economics and Management (Workshop Report).,1997
1698480,Cost/Utilization: A Measure of System Performance.,1977
1700156,Grosch's Law Re-Revisited: CPU Power and the Cost of Computation.,1985
